UF;nom_mun;Ano;transferencia;VL_CONSOLIDADO;cod_ibge;Código SIAFI
MG;Nova Ponte;2025;FUNDEB - IPI-EXP;147921,84;3145000;4899
MG;Nova Ponte;2025;FUNDEB - IPVA;1687556,38;3145000;4899
MG;Nova Ponte;2025;FUNDEB - ITCMD;292040,69;3145000;4899
MG;Nova Ponte;2025;FUNDEB - ITR;41949,82;3145000;4899
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;32425,1;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - FPE;-16,65;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - FPM;-49,78;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - ICME;-162,13;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - IPIE;-1,56;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - IPVA;-24,98;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - ITCMD;-4,21;3145059;664
MG;Nova Porteirinha;2025;AJUSTE FUNDEB - ITR;-0,53;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - COUN VAAT;1012047,27;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - FPE;447499,83;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - FPM;1378615,49;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - FUNDEB - FTI;1509,65;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - ICMS;4361788,86;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - IPI-EXP;55640,9;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - IPVA;634798,9;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - ITCMD;109899,83;3145059;664
MG;Nova Porteirinha;2025;FUNDEB - ITR;15791,02;3145059;664
MG;Nova Resende;2025;AJUSTE FUNDEB - FPE;-36,92;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - FPM;-110,85;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - ICME;-360,34;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - IPIE;-3,43;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - IPVA;-55,39;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - ITCMD;-9,34;3145109;4901
MG;Nova Resende;2025;AJUSTE FUNDEB - ITR;-1,24;3145109;4901
MG;Nova Resende;2025;FUNDEB - FPE;902162,27;3145109;4901
MG;Nova Resende;2025;FUNDEB - FPM;2779296,95;3145109;4901
MG;Nova Resende;2025;FUNDEB - ICMS;8799101,6;3145109;4901
MG;Nova Resende;2025;FUNDEB - IPI-EXP;112172,4;3145109;4901
MG;Nova Resende;2025;FUNDEB - IPVA;1279729,02;3145109;4901
MG;Nova Resende;2025;FUNDEB - ITCMD;221498,03;3145109;4901
MG;Nova Resende;2025;FUNDEB - ITR;31820,32;3145109;4901
MG;Nova Serrana;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-641812,67;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;635742,48;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - FPE;-359,6;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - FPM;-1078,48;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - ICME;-3509,82;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - IPIE;-33,55;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - IPVA;-539,63;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - ITCMD;-90,98;3145208;4903
MG;Nova Serrana;2025;AJUSTE FUNDEB - ITR;-11,79;3145208;4903
MG;Nova Serrana;2025;FUNDEB - COUN VAAR;8374700,98;3145208;4903
MG;Nova Serrana;2025;FUNDEB - COUN VAAT;32760840,17;3145208;4903
MG;Nova Serrana;2025;FUNDEB - FPE;9532987,16;3145208;4903
MG;Nova Serrana;2025;FUNDEB - FPM;29368332,04;3145208;4903
MG;Nova Serrana;2025;FUNDEB - FUNDEB - FTI;1600433,91;3145208;4903
MG;Nova Serrana;2025;FUNDEB - ICMS;92781673,73;3145208;4903
MG;Nova Serrana;2025;FUNDEB - IPI-EXP;1185305,51;3145208;4903
MG;Nova Serrana;2025;FUNDEB - IPVA;13521944,12;3145208;4903
MG;Nova Serrana;2025;FUNDEB - ITCMD;2339038,41;3145208;4903
MG;Nova Serrana;2025;FUNDEB - ITR;335884,8;3145208;4903
MG;Nova União;2025;AJUSTE FUNDEB - FPE;-10,68;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - FPM;-32,19;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - ICME;-105,07;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - IPIE;-1,02;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - IPVA;-16;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - ITCMD;-2,76;3136603;4731
MG;Nova União;2025;AJUSTE FUNDEB - ITR;-0,33;3136603;4731
MG;Nova União;2025;FUNDEB - COUN VAAT;20202,83;3136603;4731
MG;Nova União;2025;FUNDEB - FPE;297216,15;3136603;4731
MG;Nova União;2025;FUNDEB - FPM;915635,67;3136603;4731
MG;Nova União;2025;FUNDEB - ICMS;2896901,82;3136603;4731
MG;Nova União;2025;FUNDEB - IPI-EXP;36955,04;3136603;4731
MG;Nova União;2025;FUNDEB - IPVA;421636,05;3136603;4731
MG;Nova União;2025;FUNDEB - ITCMD;73036,33;3136603;4731
MG;Nova União;2025;FUNDEB - ITR;10498,39;3136603;4731
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-77969,97;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;90522,04;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - FPE;-49,7;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - FPM;-149,33;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - ICME;-485,78;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - IPIE;-4,7;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - IPVA;-74,77;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - ITCMD;-12,58;3145307;4905
MG;Novo Cruzeiro;2025;AJUSTE FUNDEB - ITR;-1,63;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - COUN VAAR;1145785,41;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - COUN VAAT;4308781,32;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - FPE;1427807,58;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - FPM;4398655,62;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - FUNDEB - FTI;289774,38;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - ICMS;13917031,39;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - IPI-EXP;177529,71;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - IPVA;2025041,8;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - ITCMD;349889,41;3145307;4905
MG;Novo Cruzeiro;2025;FUNDEB - ITR;50202,36;3145307;4905
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - FPE;-21,37;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - FPM;-64,25;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - ICME;-208,67;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - IPIE;-1,99;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - IPVA;-32,03;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - ITCMD;-5,36;3145356;666
MG;Novo Oriente de Minas;2025;AJUSTE FUNDEB - ITR;-0,74;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - COUN VAAT;132385,13;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - FPE;515246,52;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - FPM;1587323,13;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - ICMS;5028976,47;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - IPI-EXP;64064,34;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - IPVA;730888,47;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - ITCMD;126512,06;3145356;666
MG;Novo Oriente de Minas;2025;FUNDEB - ITR;18175,54;3145356;666
MG;Novorizonte;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-4273,68;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - FPE;-13,73;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - FPM;-41,2;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - ICME;-133,98;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - IPIE;-1,3;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - IPVA;-20,59;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - ITCMD;-3,51;3145372;668
MG;Novorizonte;2025;AJUSTE FUNDEB - ITR;-0,46;3145372;668
MG;Novorizonte;2025;FUNDEB - COUN VAAR;14770,77;3145372;668
MG;Novorizonte;2025;FUNDEB - FPE;331816,11;3145372;668
MG;Novorizonte;2025;FUNDEB - FPM;1022227,91;3145372;668
MG;Novorizonte;2025;FUNDEB - ICMS;3238320,44;3145372;668
MG;Novorizonte;2025;FUNDEB - IPI-EXP;41257,09;3145372;668
MG;Novorizonte;2025;FUNDEB - IPVA;470651,84;3145372;668
MG;Novorizonte;2025;FUNDEB - ITCMD;81397,78;3145372;668
MG;Novorizonte;2025;FUNDEB - ITR;11687,05;3145372;668
MG;Olaria;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-4741,42;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - FPE;-7,01;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - FPM;-20,95;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - ICME;-68,18;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - IPIE;-0,69;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - IPVA;-10,43;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - ITCMD;-1,77;3145406;4907
MG;Olaria;2025;AJUSTE FUNDEB - ITR;-0,2;3145406;4907
MG;Olaria;2025;FUNDEB - COUN VAAR;65555,38;3145406;4907
MG;Olaria;2025;FUNDEB - FPE;152406,09;3145406;4907
MG;Olaria;2025;FUNDEB - FPM;469518,4;3145406;4907
MG;Olaria;2025;FUNDEB - ICMS;1488201,84;3145406;4907
MG;Olaria;2025;FUNDEB - IPI-EXP;18949,77;3145406;4907
MG;Olaria;2025;FUNDEB - IPVA;216192,74;3145406;4907
MG;Olaria;2025;FUNDEB - ITCMD;37424,22;3145406;4907
MG;Olaria;2025;FUNDEB - ITR;5376,86;3145406;4907
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - FPE;-13,68;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - FPM;-40,86;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - ICME;-133,41;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - IPIE;-1,27;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - IPVA;-20,56;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - ITCMD;-3,39;3145455;670
MG;Olhos-DÁgua;2025;AJUSTE FUNDEB - ITR;-0,44;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - FPE;330487,49;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - FPM;1018134,73;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - FUNDEB - FTI;127585,17;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - ICMS;3227941,56;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - IPI-EXP;41091,9;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - IPVA;468806,26;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - ITCMD;81152,26;3145455;670
MG;Olhos-DÁgua;2025;FUNDEB - ITR;11659,37;3145455;670
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - FPE;-7,85;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - FPM;-23,52;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - ICME;-76,74;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - IPIE;-0,73;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - IPVA;-11,66;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - ITCMD;-2,01;3145505;4909
MG;Olímpio Noronha;2025;AJUSTE FUNDEB - ITR;-0,3;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - FPE;207245,68;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - FPM;638463,01;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - ICMS;2022613,36;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - IPI-EXP;25768,34;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - IPVA;293935,91;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - ITCMD;50790,25;3145505;4909
MG;Olímpio Noronha;2025;FUNDEB - ITR;7287,8;3145505;4909
MG;Oliveira;2025;AJUSTE FUNDEB - FPE;-66,49;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - FPM;-199,45;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - ICME;-648,9;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - IPIE;-6,16;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - IPVA;-99,87;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - ITCMD;-16,79;3145604;4911
MG;Oliveira;2025;AJUSTE FUNDEB - ITR;-2,28;3145604;4911
MG;Oliveira;2025;FUNDEB - FPE;1641636,37;3145604;4911
MG;Oliveira;2025;FUNDEB - FPM;5057399,17;3145604;4911
MG;Oliveira;2025;FUNDEB - ICMS;16005188,66;3145604;4911
MG;Oliveira;2025;FUNDEB - IPI-EXP;204116,56;3145604;4911
MG;Oliveira;2025;FUNDEB - IPVA;2328753,39;3145604;4911
MG;Oliveira;2025;FUNDEB - ITCMD;403199,13;3145604;4911
MG;Oliveira;2025;FUNDEB - ITR;57937,23;3145604;4911
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - FPE;-4,99;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - FPM;-15,08;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - ICME;-48,91;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - IPIE;-0,47;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - IPVA;-7,47;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - ITCMD;-1,29;3145703;4913
MG;Oliveira Fortes;2025;AJUSTE FUNDEB - ITR;-0,13;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - FPE;114607,27;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - FPM;353071,42;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - ICMS;1119705,51;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - IPI-EXP;14249,96;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - IPVA;162580,17;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - ITCMD;28155,17;3145703;4913
MG;Oliveira Fortes;2025;FUNDEB - ITR;4046,33;3145703;4913
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - FPE;-4,51;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - FPM;-13,29;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - ICME;-43,45;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - IPIE;-0,38;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - IPVA;-6,63;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - ITCMD;-1,23;3145802;4915
MG;Onça de Pitangui;2025;AJUSTE FUNDEB - ITR;-0,12;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - FPE;96422,22;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - FPM;297048,53;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - ICMS;941546,07;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - IPI-EXP;11988,85;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - IPVA;136773;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - ITCMD;23667,11;3145802;4915
MG;Onça de Pitangui;2025;FUNDEB - ITR;3399,42;3145802;4915
MG;Oratórios;2025;AJUSTE FUNDEB - FPE;-17,84;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - FPM;-53,61;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - ICME;-174,53;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - IPIE;-1,67;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - IPVA;-26,85;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - ITCMD;-4,54;3145851;672
MG;Oratórios;2025;AJUSTE FUNDEB - ITR;-0,58;3145851;672
MG;Oratórios;2025;FUNDEB - FPE;418105,28;3145851;672
MG;Oratórios;2025;FUNDEB - FPM;1288059,53;3145851;672
MG;Oratórios;2025;FUNDEB - ICMS;4084184,59;3145851;672
MG;Oratórios;2025;FUNDEB - IPI-EXP;51986,03;3145851;672
MG;Oratórios;2025;FUNDEB - IPVA;593094,61;3145851;672
MG;Oratórios;2025;FUNDEB - ITCMD;102666,6;3145851;672
MG;Oratórios;2025;FUNDEB - ITR;14750,34;3145851;672
MG;Orizânia;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;49358,09;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - FPE;-1118,57;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - FPM;-3443,43;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - ICME;-11105,54;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - IPIE;-140,2;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - IPVA;-1778,06;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - ITCMD;-255,46;3145877;674
MG;Orizânia;2025;AJUSTE FUNDEB - ITR;-41,47;3145877;674
MG;Orizânia;2025;FUNDEB - COUN VAAT;977876,22;3145877;674
MG;Orizânia;2025;FUNDEB - FPE;724892,92;3145877;674
MG;Orizânia;2025;FUNDEB - FPM;2233181,93;3145877;674
MG;Orizânia;2025;FUNDEB - ICMS;7069359,11;3145877;674
MG;Orizânia;2025;FUNDEB - IPI-EXP;90133,27;3145877;674
MG;Orizânia;2025;FUNDEB - IPVA;1028452,07;3145877;674
MG;Orizânia;2025;FUNDEB - ITCMD;177941,56;3145877;674
MG;Orizânia;2025;FUNDEB - ITR;25566,51;3145877;674
MG;Ouro Branco;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-1363,25;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - FPE;-118,54;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - FPM;-355,46;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - ICME;-1156,83;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - IPIE;-11,07;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - IPVA;-177,82;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - ITCMD;-29,94;3145901;4917
MG;Ouro Branco;2025;AJUSTE FUNDEB - ITR;-3,89;3145901;4917
